Mon, 15 Aug 2016 09:30:31 GMT,25.70,71.50
Mon, 15 Aug 2016 09:30:33 GMT,25.70,70.30
Mon, 15 Aug 2016 09:30:35 GMT,25.70,69.40
Mon, 15 Aug 2016 09:30:37 GMT,25.70,68.50
Mon, 15 Aug 2016 09:30:40 GMT,25.70,68.30
Mon, 15 Aug 2016 09:30:42 GMT,25.70,68.10
Mon, 15 Aug 2016 09:30:44 GMT,25.60,68.00
Mon, 15 Aug 2016 09:30:46 GMT,25.60,67.90
Mon, 15 Aug 2016 09:30:49 GMT,25.60,67.80
Mon, 15 Aug 2016 09:30:51 GMT,25.60,67.70
Mon, 15 Aug 2016 09:30:53 GMT,25.60,67.70
Mon, 15 Aug 2016 09:30:56 GMT,25.60,68.30
Mon, 15 Aug 2016 09:30:58 GMT,25.60,69.00
Mon, 15 Aug 2016 09:31:00 GMT,25.60,68.60
Mon, 15 Aug 2016 09:31:02 GMT,25.60,67.80
Mon, 15 Aug 2016 09:31:05 GMT,25.60,67.40
Mon, 15 Aug 2016 09:31:07 GMT,25.60,67.20
Mon, 15 Aug 2016 09:31:09 GMT,25.60,67.20
Mon, 15 Aug 2016 09:31:11 GMT,25.60,67.10
Mon, 15 Aug 2016 09:31:14 GMT,25.60,67.10
Mon, 15 Aug 2016 09:31:16 GMT,25.60,67.50
Mon, 15 Aug 2016 09:31:18 GMT,25.60,67.60
Mon, 15 Aug 2016 09:31:21 GMT,25.60,67.60
Mon, 15 Aug 2016 09:31:23 GMT,25.60,67.50
Mon, 15 Aug 2016 09:31:25 GMT,25.50,67.40
Mon, 15 Aug 2016 09:31:27 GMT,25.50,67.50
Mon, 15 Aug 2016 09:31:30 GMT,25.50,67.50
Mon, 15 Aug 2016 09:31:32 GMT,25.50,67.50
Mon, 15 Aug 2016 09:31:34 GMT,25.50,67.50
Mon, 15 Aug 2016 09:31:36 GMT,25.50,67.50
Mon, 15 Aug 2016 09:31:39 GMT,25.50,67.50
Mon, 15 Aug 2016 09:31:41 GMT,25.50,67.50
Mon, 15 Aug 2016 09:31:43 GMT,25.40,67.50
Mon, 15 Aug 2016 09:31:46 GMT,25.40,67.60
